Dataset,Model,class_ent,eq_num_attr,gravity,inst_to_attr,nr_attr,nr_bin,nr_class,nr_cor_attr,nr_inst,nr_norm,nr_outliers,ns_ratio,Processing Units Number,Model Capability,Solution Stochasticity,Loss Margin Behaviour,Input Distribution Modelling,Fitting Regime,MCC
KPI-KQI,SGD,3.143139046724287,2.6015120714122686,202.121233349934,12.692307692307692,13,0,9,0.0897435897435897,165,0.0,9,0.9134840453670108,126,3,2,4,1,3,0.8771536702453926
MQTTEEB-D,AdaBoost,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,150,9,3,3,1,2,0.4118674312386026
MQTTEEB-D,Bagging,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,22256650,8,3,1,1,2,0.8949229955611679
MQTTEEB-D,BernoulliNB,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,150,1,1,2,3,1,0.2093089890238733
MQTTEEB-D,DNN,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,48,6,2,2,1,3,0.000015058809150226011
MQTTEEB-D,DT,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,445133,5,1,1,1,2,0.8927250931339531
MQTTEEB-D,ExtraTree,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,445133,5,5,1,1,2,0.8841476379601013
MQTTEEB-D,FT-Transformer,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,384,7,2,2,1,3,0.2046275732627276
MQTTEEB-D,GaussianNB,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,294,1,1,2,3,1,0.1131180349242593
MQTTEEB-D,KNN,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,264,4,1,1,2,1,0.883143214073176
MQTTEEB-D,LDA,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,444,2,1,1,4,1,0.0842193094715748
MQTTEEB-D,LR,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,150,3,1,2,1,2,0.1116998608694914
MQTTEEB-D,LightGBM_ExtraTrees,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,25300,9,5,2,1,2,0.4302524253403413
MQTTEEB-D,LightGBM_RF,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,75900,9,4,2,1,2,0.8723646766556503
MQTTEEB-D,LinearSVC,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,150,3,1,4,1,2,0.0
MQTTEEB-D,MLP,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,100,6,2,2,1,3,0.0
MQTTEEB-D,PassiveAggressive,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,150,3,2,4,1,4,0.024828694298335
MQTTEEB-D,Perceptron,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,150,3,2,5,1,4,9.984804048543068e-6
MQTTEEB-D,QDA,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,1944,2,1,1,5,1,0.2641390452930099
MQTTEEB-D,Ridge,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,150,3,1,1,1,1,0.3804888018580776
MQTTEEB-D,SGD,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,150,3,2,4,1,3,0.000010122073650618736
MQTTEEB-D,TabICL,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,27552258,10,2,2,1,5,0.8901160193843605
MQTTEEB-D,TabNet,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,96,7,2,2,1,3,0.4686805674271453
MQTTEEB-D,TabPFN,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,53153144,10,2,2,1,5,0.8959291304043719
MQTTEEB-D,TabTransformer,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,144,7,2,2,1,3,0.0
MQTTEEB-D,XGBoost,2.141701568768407,14.83599835004284,12645.819710025931,9273.625,24,20,6,0.1268115942028985,222567,12.0,17,4.826301270943615,38100,9,4,2,1,2,0.8891072545753322
NSL-KDD,AdaBoost,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,300,9,3,3,1,2,0.932598341377044
NSL-KDD,Bagging,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,14851650,8,3,1,1,2,0.9914366996395992
NSL-KDD,BernoulliNB,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,104,1,1,2,3,1,0.7411323304741574
NSL-KDD,DNN,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,48,6,2,2,1,3,0.9299507932693444
NSL-KDD,DT,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,297033,5,1,1,1,2,0.9886180920139968
NSL-KDD,ExtraTree,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,297033,5,5,1,1,2,0.9854101851194058
NSL-KDD,FT-Transformer,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,384,7,2,2,1,3,0.988416426205926
NSL-KDD,GaussianNB,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,206,1,1,2,3,1,0.0280103990494727
NSL-KDD,KNN,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,153,4,1,1,2,1,0.98439916192613
NSL-KDD,LDA,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,1428,2,1,1,4,1,0.8600943644161633
NSL-KDD,LR,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,104,3,1,2,1,2,0.6894571907128075
NSL-KDD,LightGBM_ExtraTrees,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,25300,9,5,2,1,2,0.9796804592740244
NSL-KDD,LightGBM_RF,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,75900,9,4,2,1,2,0.9861236322054544
NSL-KDD,LinearSVC,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,104,3,1,4,1,2,0.7096130390475422
NSL-KDD,MLP,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,50,6,2,2,1,3,0.9167586283111556
NSL-KDD,PassiveAggressive,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,104,3,2,4,1,4,0.7877856784469817
NSL-KDD,Perceptron,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,104,3,2,5,1,4,0.6847251663892989
NSL-KDD,QDA,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,2754,2,1,1,5,1,0.846044532561998
NSL-KDD,Ridge,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,104,3,1,1,1,1,0.8650414421300557
NSL-KDD,SGD,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,104,3,2,4,1,3,-0.2898210614582299
NSL-KDD,TabICL,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,27552258,10,2,2,1,5,0.9872577913955084
NSL-KDD,TabNet,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,72,7,2,2,1,3,0.974795163715159
NSL-KDD,TabPFN,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,53153144,10,2,2,1,5,0.9870858398314968
NSL-KDD,TabTransformer,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,612,7,2,2,1,3,0.9637203082662698
NSL-KDD,XGBoost,0.998977475277515,6.491655280828555,64781.95467362706,2912.098039215686,51,18,2,0.0541176470588235,148517,3.0,38,6.388050935516016,38100,9,4,2,1,2,0.992893198957746
NSR,AdaBoost,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,300,9,3,3,1,2,1.0
NSR,Bagging,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,3158250,8,3,1,1,2,1.0
NSR,BernoulliNB,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,51,1,1,2,3,1,1.0
NSR,DNN,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,56,6,2,2,1,3,1.0
NSR,DT,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,63165,5,1,1,1,2,1.0
NSR,ExtraTree,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,63165,5,5,1,1,2,1.0
NSR,FT-Transformer,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,384,7,2,2,1,3,1.0
NSR,GaussianNB,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,99,1,1,2,3,1,1.0
NSR,KNN,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,176,4,1,1,2,1,1.0
NSR,LDA,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,184,2,1,1,4,1,0.7186506212450262
NSR,LR,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,51,3,1,2,1,2,1.0
NSR,LightGBM_ExtraTrees,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,12500,9,5,2,1,2,1.0
NSR,LightGBM_RF,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,12500,9,4,2,1,2,1.0
NSR,LinearSVC,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,51,3,1,4,1,2,1.0
NSR,MLP,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,100,6,2,2,1,3,1.0
NSR,PassiveAggressive,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,51,3,2,4,1,4,1.0
NSR,Perceptron,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,51,3,2,5,1,4,1.0
NSR,QDA,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,456,2,1,1,5,1,1.0
NSR,Ridge,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,51,3,1,1,1,1,1.0
NSR,SGD,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,51,3,2,4,1,3,0.9997394365746908
NSR,TabICL,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,27552258,10,2,2,1,5,1.0
NSR,TabNet,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,72,7,2,2,1,3,0.9994789900119287
NSR,TabPFN,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,53153144,10,2,2,1,5,1.0
NSR,TabTransformer,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,96,7,2,2,1,3,1.0
NSR,XGBoost,1.4651617167614372,3.992999415753717,40.43404533892694,1973.9375,16,12,3,0.0416666666666666,31583,0.0,7,2.558803738484852,12700,9,4,2,1,2,1.0
QoS-QoE,AdaBoost,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,300,9,3,3,1,2,1.0
QoS-QoE,Bagging,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,6912850,8,3,1,1,2,1.0
QoS-QoE,BernoulliNB,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,150,1,1,2,3,1,0.970802697902191
QoS-QoE,DNN,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,48,6,2,2,1,3,0.001511211399933
QoS-QoE,DT,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,138257,5,1,1,1,2,1.0
QoS-QoE,ExtraTree,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,138257,5,5,1,1,2,0.99951843917566
QoS-QoE,FT-Transformer,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,384,7,2,2,1,3,0.4856383051910378
QoS-QoE,GaussianNB,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,297,1,1,2,3,1,0.2741937627890861
QoS-QoE,KNN,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,539,4,1,1,2,1,0.5214210717843054
QoS-QoE,LDA,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,1372,2,1,1,4,1,0.8154496603529543
QoS-QoE,LR,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,150,3,1,2,1,2,0.1816397617282432
QoS-QoE,LightGBM_ExtraTrees,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,37500,9,5,2,1,2,0.954193554228838
QoS-QoE,LightGBM_RF,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,12500,9,4,2,1,2,1.0
QoS-QoE,LinearSVC,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,150,3,1,4,1,2,0.7244299055713502
QoS-QoE,MLP,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,50,6,2,2,1,3,0.00001373421863767835
QoS-QoE,PassiveAggressive,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,150,3,2,4,1,4,0.0838607705155952
QoS-QoE,Perceptron,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,150,3,2,5,1,4,0.0844822937779453
QoS-QoE,QDA,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,3822,2,1,1,5,1,0.9228975679519204
QoS-QoE,Ridge,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,150,3,1,1,1,1,0.852308493286995
QoS-QoE,SGD,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,150,3,2,4,1,3,0.1859286803343349
QoS-QoE,TabICL,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,27552258,10,2,2,1,5,0.9994813965346931
QoS-QoE,TabNet,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,96,7,2,2,1,3,0.9983332238829784
QoS-QoE,TabPFN,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,53153144,10,2,2,1,5,0.9945908535025512
QoS-QoE,TabTransformer,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,588,7,2,2,1,3,0.1692208446875179
QoS-QoE,XGBoost,0.8946485695732048,6.9820002456060255,77423006.19616407,1410.795918367347,49,3,3,0.1743197278911564,69129,1.0,35,33.00362226514202,12700,9,4,2,1,2,1.0
RT-IoT2022,AdaBoost,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,300,9,3,3,1,2,0.926274408430272
RT-IoT2022,Bagging,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,12311650,8,3,1,1,2,0.995718053427918
RT-IoT2022,BernoulliNB,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,1080,1,1,2,3,1,0.6979941221353387
RT-IoT2022,DNN,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,48,6,2,2,1,3,0.2115109546469379
RT-IoT2022,DT,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,246233,5,1,1,1,2,0.9944744944389124
RT-IoT2022,ExtraTree,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,246233,5,5,1,1,2,0.9946988798175588
RT-IoT2022,FT-Transformer,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,384,7,2,2,1,3,0.930053640060905
RT-IoT2022,GaussianNB,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,2148,1,1,2,3,1,0.5095426703825702
RT-IoT2022,KNN,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,267,4,1,1,2,1,0.9814468302231116
RT-IoT2022,LDA,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,5073,2,1,1,4,1,0.8126485018874889
RT-IoT2022,LR,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,1080,3,1,2,1,2,0.5910318586289899
RT-IoT2022,LightGBM_ExtraTrees,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,12500,9,5,2,1,2,0.9774791751344712
RT-IoT2022,LightGBM_RF,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,75900,9,4,2,1,2,0.989769739640504
RT-IoT2022,LinearSVC,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,1080,3,1,4,1,2,0.6284392197610295
RT-IoT2022,MLP,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,100,6,2,2,1,3,0.0822452905443864
RT-IoT2022,PassiveAggressive,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,1080,3,2,4,1,4,0.7912984841586438
RT-IoT2022,Perceptron,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,1080,3,2,5,1,4,0.5837208546588067
RT-IoT2022,QDA,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,49128,2,1,1,5,1,0.471675818926719
RT-IoT2022,Ridge,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,1080,3,1,1,1,1,0.935137176004057
RT-IoT2022,SGD,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,1080,3,2,4,1,3,0.6284404953284201
RT-IoT2022,TabICL,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,27552258,10,2,2,1,5,0.9896643000433568
RT-IoT2022,TabNet,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,96,7,2,2,1,3,0.9762747855446424
RT-IoT2022,TabPFN,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,53153144,10,2,2,1,5,0.9891544290590524
RT-IoT2022,TabTransformer,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,1068,7,2,2,1,3,0.9481983376535404
RT-IoT2022,XGBoost,1.3917275611697617,2.4980694450129617,53382271.56287374,1383.3370786516855,89,9,12,0.0786516853932584,123117,2.0,83,1.212397759003068,614100,9,4,2,1,2,0.9960445427019036
Social Network Ads,AdaBoost,0.940588414019384,3.167499702596297,25727.98378440026,200.0,2,0,2,0.0,400,0.0,0,8.440714866762034,300,9,3,3,1,2,0.7744416227828597
Social Network Ads,Bagging,0.940588414019384,3.167499702596297,25727.98378440026,200.0,2,0,2,0.0,400,0.0,0,8.440714866762034,39950,8,3,1,1,2,0.7690523406931087
Social Network Ads,BernoulliNB,0.940588414019384,3.167499702596297,25727.98378440026,200.0,2,0,2,0.0,400,0.0,0,8.440714866762034,6,1,1,2,3,1,0.0
Social Network Ads,DT,0.940588414019384,3.167499702596297,25727.98378440026,200.0,2,0,2,0.0,400,0.0,0,8.440714866762034,799,5,1,1,1,2,0.7120296373445573
Social Network Ads,ExtraTree,0.940588414019384,3.167499702596297,25727.98378440026,200.0,2,0,2,0.0,400,0.0,0,8.440714866762034,799,5,5,1,1,2,0.7161766487190995
Social Network Ads,GaussianNB,0.940588414019384,3.167499702596297,25727.98378440026,200.0,2,0,2,0.0,400,0.0,0,8.440714866762034,10,1,1,2,3,1,0.7357923766031883
Social Network Ads,KNN,0.940588414019384,3.167499702596297,25727.98378440026,200.0,2,0,2,0.0,400,0.0,0,8.440714866762034,10,4,1,1,2,1,0.6142233684785466
Social Network Ads,LDA,0.940588414019384,3.167499702596297,25727.98378440026,200.0,2,0,2,0.0,400,0.0,0,8.440714866762034,7,2,1,1,4,1,0.667087879162388
Social Network Ads,LR,0.940588414019384,3.167499702596297,25727.98378440026,200.0,2,0,2,0.0,400,0.0,0,8.440714866762034,6,3,1,2,1,2,0.6777436962883433
Social Network Ads,LightGBM_ExtraTrees,0.940588414019384,3.167499702596297,25727.98378440026,200.0,2,0,2,0.0,400,0.0,0,8.440714866762034,25300,9,5,2,1,2,0.8259509050940234
Social Network Ads,LightGBM_RF,0.940588414019384,3.167499702596297,25727.98378440026,200.0,2,0,2,0.0,400,0.0,0,8.440714866762034,18300,9,4,2,1,2,0.8131083189238553
Social Network Ads,LinearSVC,0.940588414019384,3.167499702596297,25727.98378440026,200.0,2,0,2,0.0,400,0.0,0,8.440714866762034,6,3,1,4,1,2,0.0
Social Network Ads,PassiveAggressive,0.940588414019384,3.167499702596297,25727.98378440026,200.0,2,0,2,0.0,400,0.0,0,8.440714866762034,6,3,2,4,1,4,0.0052163343395205
Social Network Ads,Perceptron,0.940588414019384,3.167499702596297,25727.98378440026,200.0,2,0,2,0.0,400,0.0,0,8.440714866762034,6,3,2,5,1,4,0.0085182383063888
Social Network Ads,QDA,0.940588414019384,3.167499702596297,25727.98378440026,200.0,2,0,2,0.0,400,0.0,0,8.440714866762034,10,2,1,1,5,1,0.7896820107311463
Social Network Ads,Ridge,0.940588414019384,3.167499702596297,25727.98378440026,200.0,2,0,2,0.0,400,0.0,0,8.440714866762034,6,3,1,1,1,1,0.6929997575029098
